id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm2269,Selfie,MOVIE,"Yasmine , Roxi and Ana run away to the seaside two days before their finals to have the time of their lives.",2014,,123,"['comedy', 'documentation', 'drama', 'european']",['RO'],,tt3102208,6.0,1671.0,2.164,6.3
tm175753,Chashme Baddoor,MOVIE,"Siddharth, Omi, and Jai are close friends and roommates who are studying at Delhi University. Siddharth has completed M.A in Economics and is preparing for Ph.D. Siddharth is very studious and spends most of his time with books whereas Omi and Jai are busy in chasing girls, watching movies or dramas; only common thing among them is smoking. One day Omi and Jai see a girl who is new to their neighborhood and try to impress her by their tricks; they give up when both of them experience shameful events. After some days, Neha shows up as Chamko washing powder salesgirl to their flat, upon seeing whom Jai and Omi hide quickly. Siddharth sees Neha for the first time and a love story begins. But when his two friends find out, they decide to put an end to their relationship as a revenge to the embarrassment inflicted upon them by the girl. Initially, they succeed in separating Siddharth and Neha but later on repent",2013,,120,"['comedy', 'drama']",['IN'],,tt2229848,5.4,5148.0,2.874,4.5
tm178513,Bombay Talkies,MOVIE,One hundred years of Hindi cinema is celebrated in four short stories showcasing the power of film.,2013,PG-13,127,"['drama', 'romance']",['IN'],,tt2797242,6.6,5402.0,4.389,6.5
tm160034,Humpty Sharma Ki Dulhania,MOVIE,"A girl from Ambala, Kavya Pratap Singh, is about to be married. When she visits Delhi to shop for her 'dhai lakh ka Ghagra'(wedding dress worth Rs. 2.5 Lakh), she meets Humpty Sharma, a carefree Delhiite, and falls in love with him.",2014,PG,133,"['drama', 'comedy', 'romance']",['IN'],,tt3678938,6.0,12969.0,6.707,6.4
tm142630,Ragini MMS 2,MOVIE,A sleazy film director's decision to shoot his latest erotic horror movie in a notorious haunted house angers the vengeful spirit of its past inhabitant.,2014,PG-13,120,['horror'],['IN'],,tt2609218,3.9,2903.0,3.17,4.3
tm149578,Mission Blue,MOVIE,"Feature documentary about legendary oceanographer, marine biologist, environmentalist and National Geographic Explorer-in-Residence Sylvia Earle, and her campaign to create a global network of protected marine sanctuaries",2014,PG,94,"['documentation', 'drama']",['US'],,tt2004304,7.9,1991.0,4.029,7.5
tm176481,Chennai Express,MOVIE,"Rahul embarks on a journey to a small town in Tamil Nadu to fulfill the last wish of his grandfather: to have his ashes immersed in the Holy water of Rameshwaram. En route, he meets a woman hailing from a unique family down South. As they find love through this journey in the exuberant lands of South India, an unanticipated drive awaits them.",2013,PG-13,141,"['romance', 'drama', 'action', 'comedy']",['IN'],,tt2112124,6.0,53939.0,8.622,6.6
tm137379,Silent,MOVIE,A duo of street performers learns how sound and picture work together to create amazing cinema experiences.,2014,,3,"['animation', 'family', 'action']",['US'],,,,,3.596,7.0
tm360904,The Meaning of Monty Python,MOVIE,"A discussion between John Cleese, Michael Palin, Eric Idle, Terry Gilliam and Terry Jones about their film The Meaning of Life",2013,,60,['documentation'],['US'],,,,,2.898,7.5
tm167107,Saheb Biwi Aur Gangster Returns,MOVIE,"The Royal Scandal, the war for power and fight for money continues with the return of Saheb Biwi Aur Gangster. Aditya Pratap Singh (Jimmy Sheirgill) is crippled and is trying to recover from the physical disability and his wifes betrayal. The lover cum seductress Madhavi Devi (Mahie Gill) is now an MLA, her relationship with Aditya may have broken to shambles but her relation with alcohol is deep, dark and daunting. Indarjeet Singh, a ragged prince who has lost everything but his pride, pledges to get back his familys respect which was once destroyed by Adityas ancestors. Ranjana is a modern ambitious girl who is madly in love with Indarjeet Singh (Irrfan Khan). The story takes a new turn when Aditya falls in love with Ranjana and forces Birendra (Raj Babbar) her father, for their marriage. In this game of live chess between Saheb, Biwi and Gangster, the winner, the survivor takes it all.",2013,,142,"['action', 'crime', 'thriller', 'drama']",['IN'],,tt2362778,6.7,3997.0,3.099,6.8
tm158546,Raja Natwarlal,MOVIE,"Based on the story of a notorious real-life con man, this twisty Bollywood thriller revolves around cunning fraudster Raja Natwarlal, who pulls off a series of two-bit scams in Mumbai on his way to a big swindle. A small-time con man wants to get into the big leagues and take on a Goliath in the world of scams.",2014,PG,141,"['thriller', 'crime']",['IN'],,tt3483712,6.1,4311.0,2.473,6.6
tm236725,My Beautiful Broken Brain,MOVIE,"A profoundly personal voyage into the complexity, fragility and wonder of the human brain, after Lotje Sodderland miraculously survives a hemorrhagic stroke and finds herself starting again in an alien world, bereft of language and logic. This feature documentary takes us on a genre-twisting tale that is by turns excruciating and exquisite - from the devastating consequences of a first-time neurological experiment, through to the extraordinary revelations of her altered sensory perception.",2014,,84,['documentation'],['GB'],,tt3815136,7.0,2286.0,3.201,7.1
tm151210,Jim Gaffigan: Obsessed,MOVIE,"Jim Gaffigan bursts back on the scene with this eagerly anticipated fourth comedy special. Dubbed the ""King of Clean Comedy"" by The Wall Street Journal, Jim's obsession with all things food comes to fruition on Obsessed as he tackles a cornucopia of new food topics from fruit to seafood to donuts. Get ready for 70 minutes of non-stop laughs at Jim's twisted-yet-enlightened observations on the seemingly mundane topics that have made him a fixture in the comedy world for audiences of all ages.",2014,,70,"['comedy', 'documentation']",['US'],,tt3481550,7.6,2244.0,3.499,7.2
tm146657,Jeff Dunham: All Over the Map,MOVIE,"Jeff Dunham and his iconic creations, Achmed, Walter, Peanut, and Bubba J. have embarked on an unprecedented world tour through five continents, logging almost 100,000 miles and starring in arenas where few American comedians have dared to perform. Tell the wrong joke in Singapore or United Arab Emirates and risk being handcuffed before you ever leave the stage. Bring Achmed the Dead Terrorist on stage in Malaysia after a government warning forbidding his presence, and you may never leave Kuala Lumpur. While Dunham crafts pop culture references that can excite a local audience upon entering each country, Jeff shows that humor is truly universal. Most of the time.",2014,PG-13,41,['comedy'],"['IL', 'NO', 'ZA', 'AE', 'GB', 'IS', 'IE']",,tt4209802,7.1,854.0,1.512,5.5
tm157681,Eyes of a Thief,MOVIE,A father with a dangerous secret searching for his daughter.,2014,,98,['drama'],['PS'],,tt2993406,6.6,450.0,1.103,5.0
tm145791,Miss Granny,MOVIE,An unappreciated old granny magically turns 20 years old again and decides to make the most of her newfound youth.,2014,,124,"['drama', 'comedy', 'music', 'family', 'fantasy']",['KR'],,tt3516378,7.2,3508.0,6.475,7.4
tm175954,Aziz Ansari: Buried Alive,MOVIE,"Standup comedian Aziz Ansari (""Parks and Recreation"") headlines his third standup special, where he shares his uniquely hilarious perspective on fears of adulthood, babies, marriage, and more. Ansari's look at life on the cusp of 30 years old is smart, unfiltered, and hysterical.",2013,,79,"['comedy', 'documentation']",['US'],,tt2836450,7.2,3998.0,5.417,7.0
tm158436,Print the Legend,MOVIE,3D printing is changing the world – from printing guns and human organs to dismantling the world’s industrial infrastructure by enabling home manufacturing. The 3D Printing revolution has begun. Who will make it?,2014,,100,"['documentation', 'drama', 'history']",['US'],,tt3557464,7.0,1967.0,4.769,6.7
tm172027,The Butterfly's Dream,MOVIE,"In a small Turkish town, two young tuberculous poets try to survive while publishing their poems. As they both fall in love, their life would never be the same.",2013,PG-13,138,"['drama', 'history', 'romance']",['TR'],,tt2608224,7.7,22191.0,5.576,7.3
tm209037,Tea Time,MOVIE,"More than sixty years after leaving high school, former classmates Alicia, Gema, Angelica, Ximena and Maria Teresa are still devoted to their regular catch-ups in which they exchange gossip and reminiscences over elaborately presented afternoon teas. Impeccably turned out, the ladies’ free-wheeling tea-time chats run the gamut from mortality and marital infidelity to soccer and twerking.",2014,,70,['documentation'],['CL'],,tt4147684,7.6,507.0,1.704,7.7
tm153055,Mitt,MOVIE,A filmmaker is granted unprecedented access to a political candidate and his family as he runs for President.,2014,,93,"['documentation', 'family']",['US'],,tt1757800,6.9,2579.0,3.843,6.3
tm155051,Trailer Park Boys - Live in F**kin' Dublin,MOVIE,The boys head to Ireland after winning a contest to see Rush but are arrested by immigration and must perform a community service puppet show.,2014,,81,['comedy'],['CA'],,tt3580052,6.2,1569.0,1.567,6.0
tm143299,Ungli,MOVIE,"When a corrupt judicial system lets a drunken driver off scott-free, four gym friends become vigilantes to avenge the death of their trainer.",2014,PG-13,114,"['thriller', 'crime', 'drama']",['IN'],,tt2392447,5.8,3914.0,2.757,5.8
tm348393,When Love Happens,MOVIE,"Fed up with coordinating weddings for everyone else, unlucky-in-love event planner Mo turns to the internet to see if she can find her own Mr. Right.",2014,,109,['romance'],['NG'],,tt4094916,4.8,129.0,1.287,5.0
tm182227,Marc Maron: Thinky Pain,MOVIE,"Marc Maron returns to his old stomping grounds for an intimate special in which he takes stock of himself. More than ever, Maron is raw and hilariously honest as he dissects his own neuroses and self-loathing while providing outrageous anecdotes from his personal life, in which he starts to realize the hurt isn't real, it's just ""Thinky Pain.""",2013,,90,['comedy'],['US'],,tt3004634,7.3,1892.0,2.675,7.2
tm182534,From One Second to the Next,MOVIE,Stories of serious traffic accidents caused by texting and driving are told by the perpetrators and surviving victims.,2013,,34,['documentation'],['US'],,,,,4.02,7.1
ts121189,"Raja, Rasoi Aur Anya Kahaniyaan",SHOW,"Explore the history and flavors of regional Indian cuisine, from traditional Kashmiri feasts to the vegetarian dishes of Gujarat.",2014,,29,"['history', 'documentation']",['IN'],3.0,tt6953924,8.9,333.0,0.992,10.0
tm157461,Coming Soon,MOVIE,"Pirated DVD seller Zafer who is formerly an extra in movies, swore to give up illegal works when his wife wanted to get divorce. To win his family back, he and his old-fashioned crew decided to make a movie called ""Summit - The End Of Evil"" which is a fantastic science fiction movie and couldn't be shot since 1977. A funny, entertaining and emotional journey awaits him who waded into this adventure with his unqualified crew.",2014,PG,134,"['romance', 'drama', 'comedy']",['TR'],,tt3698408,7.3,34137.0,6.194,6.745
tm370685,Dazzling Mirage,MOVIE,An adaptation of Yinka Egbokhare's novel. The story of a young sickle-cell patient and the various social and emotional challenges she's faced with.,2014,,90,"['romance', 'drama']",['NG'],,tt10183654,,,1.76,
ts20238,Boss & Me,SHOW,"Based off Gu Man’s very popular internet novel, the story tells of a kind hearted young girl who works at a big conglomerate. However one of her weaknesses is eating, she loves to eat, and so upon discovering this her boss decides to intentionally fatten her up; she just so happens to share the same blood type as his sister, and thus has the motive of making her the blood donor. Hence comedy ensues as she melts his heart with her exceptional appetite and her cute charm.",2014,TV-PG,45,"['comedy', 'romance']",['CN'],1.0,tt6186406,7.3,456.0,5.829,9.0
tm157609,Born in Gaza,MOVIE,This documentary focuses on the devastating violence of the Israel-Palestine conflict and its effects on the children of Gaza.,2014,,69,"['documentation', 'european']",['ES'],,tt4205416,7.4,511.0,1.4,8.8
tm152273,Tiger & Bunny: The Rising,MOVIE,"The heroes of 'Tiger & Bunny' are back in an all-new feature-length film! Picking up after the events of the Maverick incident, Kotetsu T. Kaburagi, a.k.k Wild Tiger, and Barnaby Brooks Jr. resume their careers as heroes fighting crime in Hero TV's Second League. Their partnership comes to a sudden end when Apollon Media's new owner Mark Schneider fires Kotetsu and moves Barnaby back into the First League, pairing him up with Golden Ryan, a new hero with awesome powers and a huge ego to match.  When the heroes are sent to investigate a string of strange incidents tied closely to the city's Goddess Legend, they discover three super powered NEXTs plotting to bring terror and destruction to Stern Bild. With the lives of millions hanging in the balance, Barnaby and Goden Ryan must overcome their differences to contain the approaching doom, while a jobless Kotetsu's resolve as a hero is put to the test as he struggles to help his fellow heroes from the sidelines.",2014,,108,"['scifi', 'action', 'animation']",['JP'],,tt4625302,6.7,334.0,3.39,5.8
tm202914,My Own Man,MOVIE,"Rattled by the prospect of becoming a dad, a 40-year-old filmmaker begins to consider what ""manhood"" really means for him, prompting him to pursue an array of interests and reexamine his views -- which were shaped by his father.",2014,,82,"['documentation', 'drama', 'comedy', 'family']",['US'],,tt3356434,6.4,447.0,1.895,6.8
tm183654,SDU: Sex Duties Unit,MOVIE,"The Special Duties Unit (SDU) is an elite paramilitary tactical unit of the Hong Kong Police Force and is considered one of the world's finest in its role. But being the best carries its own burdens. Like everyone else, they go through troubles with love, with family and with their jobs. And sometimes they get horny.  This touching story is about Special Duties Unit Team B and their trip to Macau for a weekend of unadulterated debauchery.",2013,,94,"['comedy', 'action']",['HK'],,tt3044248,5.9,492.0,3.625,5.8
tm147518,City of God: 10 Years Later,MOVIE,City of God – 10 Years Later investigates what happened to the actors who took part in the award-winning film directed by Fernando Meirelles and Katia Lund. This documentary shows what City of God’s worldwide success meant to their lives. Were the actors prepared for the film’s success? Did the social background of some of them prove stronger than the opportunity that came their way?,2013,PG,69,['documentation'],['BR'],,tt4103686,6.4,1322.0,11.673,6.9
tm197423,October 1,MOVIE,"Its September 1960, and with Nigeria on the verge of independence from British colonial rule, a northern Nigerian Police Detective, DAN WAZIRI, is urgently despatched by the Colonial Government to the trading post town of Akote in the Western Region of Nigeria to solve a series of female murders that have struck horror in the hearts and minds of the local community. On getting to Akote, more murders are committed, and with local tension high and volatile, Waziri has a race on his hands to solve the case before even more local women are killed. Set against the backdrop of the national celebratory mood of the impending independence, Waziri is pulled into a game of cat and mouse as he and the killer try to outwit each other...",2014,PG-13,149,"['thriller', 'crime', 'drama']",['NG'],,tt3206616,6.4,446.0,1.347,6.2
tm145658,The Amazing Praybeyt Benjamin,MOVIE,A soldier who once saved the entire country is assigned to guard a genius child whose intellect is needed to foil the plans of an evil villain.,2014,,105,"['drama', 'comedy', 'action', 'fantasy', 'romance']",['PH'],,tt3828220,4.0,195.0,1.584,3.5
ts82860,Against the Tide,SHOW,A detective and a psychologist investigating a string of murders form a crime-solving team with the novelist whose work inspired the killings.,2014,TV-14,44,['drama'],['SG'],1.0,tt7131682,7.6,11.0,0.6,6.0
tm151860,Free to Play,MOVIE,"Follow three professional video game players as they overcome personal adversity, family pressures, and the realities of life to compete in a $1,000,000 tournament that could change their lives forever.",2014,,75,"['documentation', 'action']","['US', 'CN', 'DE', 'SG', 'UA']",,tt3203290,7.6,13341.0,5.11,7.0
tm184511,Inkaar,MOVIE,"At a leading ad agency, the battle for the top job between Rahul Verma, the advertising CEO, and Maya Luthra, his ambitious protégée, takes an ugly turn when Maya files a sexual harassment complaint against Rahul.",2013,R,133,"['drama', 'romance', 'thriller']",['IN'],,tt2094854,6.1,2586.0,2.882,5.6
tm145216,Dabbe 5: Curse of the Jinn,MOVIE,"Dilek, a housewife suddenly starts to feel presence of something abnormal in a specific room in their house. Though her husband, Omer refuses to agree with her but situation become worse. They find out that, an ancient paranormal creature called Jinn, has cursed on Dilek. They seek for a way to cure her but instead they find out some shocking event of Dilek's early life.",2014,R,132,['horror'],['TR'],,tt3886722,5.9,3788.0,4.004,5.3
tm610571,Diamonds in the Sky,MOVIE,Survival of a 'truly independent' filmmaker far away from the industry.,2014,,132,['drama'],['IN'],,tt2338287,7.4,10.0,,
tm529733,Chhota Bheem and the ShiNobi Secret,MOVIE,"Prof. Dhoomketu is trying to build a new machine based on how a volcano works. Dholu and Bholu mess around which gives Kalia a new 'smoking' hairdo. As Bheem and Chutki try to restore the machine, Indumati arrives in with Bheem's Samurai friend Sam. Jack relates that his entire clan in Iga, Japan is under threat from an unseen enemy. The youngsters of his village are disappearing at an alarming rate and efforts to trace them are coming to naught. Further, their king has been threatened by the cruel Emperor Hidoi Shin. The samurai of Sam's village are loyal to the king and lead his army but the disappearance of the good fighters has now put them at a disadvantage. Sam's grandfather talks about the lurking of a secret shadow but time is running out. Bheem and gang travel to Japan with Jack to save his clan and solve the Shinobi secret.",2013,G,63,['animation'],['IN'],,tt6417830,8.6,6.0,,
tm169054,Bhaji in Problem,MOVIE,Sundeep leads a double life when he marries two women and keeps them from one another. His carefully planned life unravels when an old friend who knows his secret arrives looking to fall in love.,2013,,117,"['drama', 'comedy']",['IN'],,tt2879770,7.1,1021.0,1.84,8.0
tm154729,Dedh Ishqiya,MOVIE,A team of con men fall for a Begum and her female confidante. Does their love fructify?,2014,R,148,"['romance', 'thriller', 'comedy', 'drama']",['IN'],,tt2675978,7.0,7236.0,2.411,6.5
tm187505,She's The One,MOVIE,A television hosts wakes up to her true desires when his best friend's video goes viral.,2013,,110,"['romance', 'drama', 'comedy']",['PH'],,tt3264438,6.3,210.0,1.282,6.2
tm177645,Wedding Association,MOVIE,"Ismail's son, Tarik returns to his village after long years of being away and announces that he is engaged to a Latvian woman named Nugesha and although he doesn't have the means for it, Ismail still wants to be the one who pays for the expenses of the wedding. Several problems ensue as he tries to make sure that there is enough money for the wedding.",2013,PG-13,106,['comedy'],['XX'],,tt3347976,7.0,22458.0,4.209,6.3
tm155507,Chelsea Handler: Uganda Be Kidding Me Live,MOVIE,"A culmination of Chelsea Handler's stand-up comedy tour in support of her fourth New York Times #1 Bestseller, Uganda Be Kidding Me.",2014,,71,['comedy'],['US'],,tt4079776,5.8,1179.0,2.714,6.4
tm182580,Ghadi,MOVIE,"Leba is a music instructor who lives in a small Lebanese town. Social pressure leads him to get married and have children. Lara, his beloved wife, births a girl, later other one and finally Ghadi, a boy with special needs related with Down Syndrome. Ghadi could have been a burden, but he is a cause of pride and joy for all of them —but a test too that proves the intolerance of other people.",2013,PG-13,100,"['drama', 'family', 'comedy']",['LB'],,tt2552296,7.3,1128.0,2.793,6.5
tm152843,Swearnet: The Movie,MOVIE,"Fed up with being censored in their post-Trailer Park Boys lives, the out of work stars/world-renowned 'swearists', Mike Smith, Robb Wells and John Paul Tremblay decide to start their own uncensored network on the internet.",2014,R,112,['comedy'],['CA'],,tt2380564,6.0,2769.0,4.778,5.4
tm147405,E-Team,MOVIE,"E-Team is driven by the high-stakes investigative work of four intrepid human rights workers, offering a rare look at their lives at home and their dramatic work in the field.",2014,,88,"['documentation', 'war']",['US'],,tt3456090,7.1,873.0,2.421,6.0
tm185736,SampleThis,MOVIE,"A documentary that reveals how a forgotten record by the Incredible Bongo Band helped cement the foundation of hip hop when DJ Herc extended its percussion by playing them back to back, creating an anthem on the streets of the Bronx.",2013,,85,"['documentation', 'music']",['US'],,tt2407418,6.4,471.0,1.8,6.6
tm587320,El Mago Pop,MOVIE,"Antonio Diaz is a young and talented magician who uses magic to test the six degrees of separation theory, meeting celebrities and anonymous people along the way.",2013,,44,"['reality', 'european']",['ES'],,tt3355166,6.8,21.0,,
tm183805,Ghanchakkar,MOVIE,A safe cracker claims he has lost his memory when two criminals come calling for their cut of the bank heist loot.,2013,PG,137,"['thriller', 'comedy', 'crime']",['IN'],,tt2246724,5.8,5052.0,4.012,5.5
tm132675,100 Things to Do Before High School,MOVIE,"With the pressures of high school in their near future, CJ and her two best friends decide to embark on a series of middle school adventures while they can still take risks and have fun.",2014,,44,[],['US'],,,,,0.0094417458789051,
tm323262,Seven Souls in the Skull Castle,MOVIE,"After the demise of warlord Nobunaga ODA, Japan was about to be unified by Hideyoshi TOYOTOMI. However, there was one man in Kanto region that was defiant to it. That man, who named himself TenmaOh (Mirai MORIYAMA) and leads the KANTO DOKURO-TO, an armed group hiding in the pitch-black DOKURO-JO (skull castle), once worked for NOBUNAGA. Sutenosuke (Shun OGURI) happens to rescue a woman who has been chased by the KANTO DOKURO-TO, which was headed by the bloodthirsty madman TenmaOh.",2013,,179,"['drama', 'action', 'romance']",['JP'],,tt4576040,7.3,49.0,2.885,
tm181051,Giraffada,MOVIE,"Yacine is the veterinarian of the only zoo remaining in the Palestinian West Bank. He lives alone with his 10-year old son, Ziad. The kid has a special bond with the two giraffes in the zoo. He seems to be the only one to communicate with them. After an air raid in the region the male giraffe dies. His mate, Rita, won’t survive unless the veterinarian finds her a new companion. The only zoo that might provide this animal is located in Tel Aviv ...",2014,,85,"['drama', 'european']","['DE', 'IT', 'PS', 'FR']",,tt3132086,6.3,243.0,3.451,5.8
tm169294,Pagpag: Siyam na Buhay,MOVIE,The movie follows a group of teenagers that are terrorized by an evil spirit. The film revolves around the traditional Filipino belief that one should never go home directly after visiting a wake since it risks bringing evil spirits or the deceased to one's home.,2013,,105,['horror'],['PH'],,tt2996950,5.4,326.0,2.658,7.0
tm147908,Anaamika,MOVIE,"Anamika comes to India in search of her husband Ajay. As a hit man is taking down the people she goes to asking for help, Anamika is told by Khan, an encounter specialist, that her husband is Milan Damji, a terrorist mastermind...",2014,PG,124,['thriller'],['IN'],,tt2939898,5.5,271.0,0.973,6.0
tm178992,The Midas Touch,MOVIE,"Successful debt collector Chiu takes pity on a group of wannabe pop starlets when he goes to collect from the agency they are signed with. Naively thinking that he can do a better job in launching their careers, Chiu takes over the company in lieu of the debt but starts to realize that he may have bitten off more than he can chew. Hoping that things might change with a more strategic approach, he hires experienced talent manager Suen but with money running low and the company on the brink of bankruptcy, a dejected Chiu is soon ready to admit that his Midas touch has run out until a Korean showbiz entity expresses interest in the girls.",2013,,99,['comedy'],['HK'],,tt3173512,5.0,190.0,1.883,4.0
tm250364,Chhota Bheem in the Incan Adventure,MOVIE,A huge bird swoops down and kidnaps Princess Indumati. The army's scoured the whole area and the neighboring kingdoms but there's no trace of Princess Indumati. The only thing Bheem finds was strange bird-feathers from the land of Incas. Bheem and team starts searching in the forests of Mexico where Dholu-Bholu fall off into a river. Bheem and others jump in to save them but are soon carried off by the rivers currents to the shores of a desolate valley. The valley is covered with heaps and heaps of ashes all around one such mound lie near the princess bangles. The sun rises and the mounds of ashes takes the shape of humans. The Incas where they meet Princess Indumati.,2013,G,64,"['fantasy', 'animation']",['XX'],,tt4171600,7.5,32.0,2.038,
tm162259,Mars at Sunrise,MOVIE,A conflict between a Palestinian artist and an Israeli soldier is told in a surrealist style.,2014,,75,['drama'],['US'],,tt2714424,7.8,43.0,0.979,
tm166723,It Takes a Man and a Woman,MOVIE,"The film follows the life of Miggy and Laida after their break-up which occurred after the events in the second film. Miggy, is now in a relationship with Belle while Laida is now a fiercer woman after living in the United States. They try to co-exist in the same company while Laida tries to oppose Miggy's business decisions through a series of events which made them realize the real definition of true love.",2013,,120,"['romance', 'comedy', 'drama']",['PH'],,tt2816740,6.7,363.0,1.892,7.8
tm177224,Gori Tere Pyaar Mein,MOVIE,"Sriram Venkat is the most shallow guy on earth who doesn't value relationships, family, friends, life or the country. Not necessarily in that order. Because he couldn't care less about the order. This makes him the clear 'black' sheep of the family.",2013,,150,"['comedy', 'drama', 'romance']",['IN'],,tt2275794,4.9,3861.0,4.555,6.1
tm187118,What the Fish,MOVIE,"Sudha Mishra is 67 years old, divorced woman that leaves the responsibility of taking care of her house by Sumit, her niece’s fiancé. The most important instruction given to Sumit was to ‘Feed The Fish & Water The Plants’. His very acceptance into the family was dependent on this instruction. When she returns a month later to her Vasant Kunj house, everything seems to be in order till she opens the bedroom door and a woman wearing white, wailing loudly.",2013,PG-13,98,"['drama', 'comedy']",['IN'],,tt3357416,5.2,211.0,1.349,5.5
ts144527,World at Your Feet,SHOW,"A group of struggling individuals are united by a love of soccer; at the center is Renxin, a reclusive widower and former coach who needs new hope.",2014,TV-14,44,['drama'],['SG'],1.0,tt4544590,,,,
tm577690,A Place in the Stars,MOVIE,A young lawyer gets a case he believes will make him rich. In the process he encounters dangerous men willing to kill to protect a fake and adulterated medical drugs trade worth billions in Nigeria. The outcome helps him come to terms with his life and resolve the clash of values he has had with his father all along.,2014,,112,"['thriller', 'drama']",['NG'],,tt3522136,6.2,19.0,1.176,
tm200926,Heritages,MOVIE,"When director Philippe Aractingi is forced to leave his motherland for the third time, the realisation dawns on him: his ancestors have been fleeing wars for five generations. Exploring his roots, Aractingi goes back to the fall of the Ottoman Empire, the creation of Israel and the Lebanese Civil War. Experimenting with a radical new film-making style, he interlaces directed scenes and archive images with video-filmed personal diaries, family photos and super 8 reels.",2014,,96,"['drama', 'documentation', 'european']","['AE', 'LB']",,tt3461524,7.3,131.0,0.955,4.0
tm155014,Trailer Park Boys: Live at the North Pole,MOVIE,"Bubbles and the other boys get a letter from a TPB fan club president in Minneapolis, Minnesota to do a live show at the State Theatre for Christmas. Ricky goes along with it to make nice with Santa Jesus God after a rough-up the previous year, while Julian brings along Randy to sell 60/40 raffle tickets and make some money. Mr. Lahey sneaks along to spoil the boys' fun. A Netflix original production.",2014,,88,['comedy'],['CA'],,tt3596200,6.7,1114.0,2.061,7.0
tm159296,One by Two,MOVIE,"This is the story of Amit and Samara - two souls in Mumbai, a city of millions and how the universe conspires to bring them together. This is a coming of age film about how two people are destined to meet but only when their individual lives are ready for each other. Through a chance encounter, a series of coincidences and fates helping hand, Amit and Samaras lives intersect and affect each other. Whether they can find their true paths or not, only time will tell.",2014,,139,"['comedy', 'drama', 'romance']",['IN'],,tt2951576,3.9,748.0,2.275,4.4
tm179328,Romantik Komedi 2: Bekarlığa Veda,MOVIE,"Of best friends Didem, Esra, and Zeynep, only Didem has stayed single. Esra is preparing to marry Mert, and Zeynep has already married Ergün. Didem tries many strategies on her boyfriend Cem that she read in a book called ""The Way Goes to Marriage,"" but none are successful. When she learns that her boyfriend Cem is acting in a film opposite a gorgeous girl named Gözde, she she gets crazy-jealous and starts to track Cem's every move. She discovers that Cem and his best friends tell them a lie to organize a bachelor party for Mert. The party brings every couple surprises and kicks off a fun time.",2013,,105,"['comedy', 'romance']",['XX'],,tt2645104,5.1,3383.0,4.536,5.1
ts32752,Two Fathers,SHOW,"Seven years ago, two men were notified that the women they both dated had disappeared after giving birth to a baby girl. Not knowing who the father was, the two bachelors decided to raise the baby together. Tang Xiang Xi, the smooth-talking lawyer, and Wen Zhen Hua, the sensitive florist, and the young Tang Wen Di make up a non-traditional family. Their unique living arrangement attracts the attention of the girl's pigheaded teacher and their reclusive next door neighbor.",2013,TV-14,44,"['comedy', 'drama']",['TW'],1.0,tt6707142,8.0,59.0,1.762,7.0
tm528043,Chhota Bheem the Crown of Valhalla,MOVIE,"Bheem and his friends are returning from the kingdom of Raunakpur when lightning strikes and they are caught in a sea-storm. Their ship 'Dholakpur Queen' is tossed and turned on the waves and captain Samudra Sen tries his best to keep it afloat. When the storm abates, Samudra Sen is stunned and says 'Valhalla'.",2013,,64,['animation'],[],,tt6442766,7.6,15.0,,
tm186408,The Land of Cards,MOVIE,A royal prince arrives on an island of fascist rule and inspires a rebellion among its women in this hallucinogenic adaptation of a classic play.,2013,,110,['fantasy'],['IN'],,tt2261700,5.5,412.0,3.983,6.5
tm157783,Gollu Aur Pappu,MOVIE,Two innocent brothers are assigned a mission by a terrorist to detonate a bomb.,2014,G,112,['comedy'],['IN'],,tt4219300,3.8,119.0,1.556,4.7
tm146144,Bobby Jasoos,MOVIE,"A film that celebrates the aspiration of Bobby, who wants to become the number one detective in the old city area of Hyderabad.",2014,,121,"['action', 'comedy', 'drama', 'thriller']",['IN'],,tt3359290,5.5,2331.0,1.886,5.9
tm144541,Refugiado,MOVIE,"7 year old Matías returns home from a friend’s birthday party to find his mother, Laura, unconscious on the floor. When she recovers her senses they decide to leave home and rush to a shelter for abused women where they spend 48 hours before Laura decides to rebuild her life somewhere else. Through the eyes of Matías we will discover their escape in a city where everything Matías once knew feels dangerous and foreign until Laura finds a secure place to raise her son.",2014,R,95,"['thriller', 'drama', 'european']",['AR'],,tt3717390,6.4,373.0,1.835,6.2
tm175364,Chhota Bheem Aur Hanuman,MOVIE,"The grouchy Makhichoos, whoe hates Diwali, is digging furiously in the Dholakpur forest searching for a demon.  Soon the demon emerges from the roots of a tree.  Both the evil witch and Makhichoos plan to build a new kingdom on the eve of Diwali and teach Bheem a lesson.  While Bheem and his friends are preparing for the celebrations, Chhota Hanuman also comes there to be a part of the festival.  But something worse happens; Makhichoos and the evil witch kidnap princess Indumati.  Will Bheem and Hanuman together rescue Indumati and triumph over the evil.",2013,G,67,"['animation', 'fantasy']",['IN'],,tt6417854,7.3,36.0,1.509,6.2
tm136036,That Thing Called Tadhana,MOVIE,"A story about a broken-hearted girl who meets a boy in a not so normal way. Together, they go to places and find out “where do broken hearts go?”.",2014,,110,"['romance', 'comedy', 'drama']",['PH'],,tt4170532,7.4,1050.0,2.887,6.4
