id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts343432,Yakamoz S-245,SHOW,"After disaster strikes the Earth, a marine biologist on a research mission in a submarine must fight to advance the process into a conspiracy.",2022,TV-MA,48,"['scifi', 'drama', 'action', 'thriller']",['TR'],1.0,tt13317454,6.1,5789.0,13.009,7.2
ts287352,Hit & Run,SHOW,"A happily married man's life is turned upside down when his wife is killed in a mysterious hit-and-run accident in Tel Aviv.  Grief-stricken and confused, he searches for his wife's killers, who have fled to the U.S.  With the help of an ex-lover, he uncovers disturbing truths about his beloved wife and the secrets she kept from him.",2021,TV-MA,44,"['drama', 'action', 'thriller', 'crime']",['IL'],1.0,tt9073940,7.0,8602.0,20.178,7.5
ts328605,Midnight at the Pera Palace,SHOW,"At a historic Istanbul hotel, a journalist is unexpectedly thrust into the past and must stop a plot that could change the fate of modern Turkey.",2022,TV-14,44,"['thriller', 'drama', 'history']",['TR'],1.0,tt13317508,7.0,7377.0,5.849,6.9
ts328541,The Puppet Master: Hunting the Ultimate Conman,SHOW,"In this harrowing docuseries, a cruel conman masquerading as a British spy manipulates and steals from his victims, leaving ruined families in his wake.",2022,TV-MA,42,"['documentation', 'crime']",['GB'],1.0,tt15479704,7.0,6370.0,6.409,6.564
tm1110527,Captain Nova,MOVIE,"A fighter pilot travels back in time to save the future world from environmental disaster, but a side-effect turns her young again and no-one takes her seriously.",2021,,86,"['action', 'family', 'scifi']",['NL'],,tt14915608,5.5,1391.0,7.99,6.2
tm1022103,Outlaws,MOVIE,Introverted Girona student Nacho meets two delinquents from the city's Chinatown and gets caught up in a summer onslaught of burglaries and hold ups that will change his life.,2021,R,125,"['crime', 'action', 'thriller']",['ES'],,tt11892272,6.9,3985.0,67.192,7.0
tm1046627,Hypnotic,MOVIE,"A young woman seeking self-improvement enlists the help of a renowned hypnotherapist. But after a handful of intense sessions, she discovers unexpected and deadly consequences.",2021,,88,"['thriller', 'horror', 'drama']",['CA'],,tt12383460,5.3,15690.0,71.857,6.121
ts314135,VOIR,SHOW,"Film lovers examine the cinematic moments that thrilled, perplexed, challenged and forever changed them in this collection of visual essays.",2021,TV-MA,20,['documentation'],['US'],1.0,tt15677070,6.8,1323.0,1.35,7.2
tm1185360,Return to Space,MOVIE,The inspirational rise of SpaceX as well as Elon Musk's two-decade effort to resurrect America’s space travel ambitions.,2022,,128,['documentation'],['US'],,tt18555320,7.3,4087.0,19.791,6.2
ts321298,Business Proposal,SHOW,An ordinary office worker disguises herself and goes on a blind date with her attractive boss in the place of her friend to end this unwanted marriage blind date after her request.,2022,TV-14,61,"['drama', 'romance', 'comedy']",['KR'],1.0,tt14819828,8.1,7806.0,183.465,8.3
tm1120855,Along for the Ride,MOVIE,"The summer before college Auden meets the mysterious Eli, a fellow insomniac. While the seaside town of Colby sleeps, the two embark on a nightly quest to help Auden experience the fun, carefree teen life she never knew she wanted.",2022,,106,"['drama', 'romance']",['US'],,tt14506528,6.1,5347.0,158.01,6.6
tm861000,Worth,MOVIE,"Kenneth Feinberg, a powerful D.C. lawyer appointed Special Master of the 9/11 Fund, fights off the cynicism, bureaucracy, and politics associated with administering government funds and, in doing so, discovers what life is worth.",2021,PG-13,118,"['drama', 'history']","['CA', 'GB', 'US']",,tt8009744,6.8,13524.0,14.465,6.8
tm1021871,The Starling,MOVIE,"After Lilly suffers a loss, a combative Starling takes nest beside her quiet home. The feisty bird taunts and attacks the grief-stricken Lilly. On her journey to expel the Starling, she rediscovers her will to live and capacity for love.",2021,PG-13,102,"['comedy', 'drama', 'fantasy']",['US'],,tt5164438,6.3,12309.0,24.671,7.1
tm841797,The Ice Road,MOVIE,"After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.",2021,PG-13,109,"['action', 'thriller', 'drama']",['US'],,tt3758814,5.6,38927.0,35.718,7.009
ts309930,Remarriage & Desires,SHOW,"Through an exclusive matchmaking agency, women strive to marry a desirable bachelor and into the highest echelon of society.",2022,TV-14,62,['drama'],['KR'],1.0,tt15268768,7.2,459.0,56.948,7.667
ts271888,Fate: The Winx Saga,SHOW,"The coming-of-age journey of five fairies attending Alfea, a magical boarding school in the Otherworld where they must learn to master their powers while navigating love, rivalries, and the monsters that threaten their very existence.",2021,TV-MA,50,"['scifi', 'drama', 'fantasy', 'action']",['US'],2.0,tt8179402,6.8,39519.0,97.114,8.373
tm1020851,Back to the Outback,MOVIE,"Tired of being locked in a reptile house where humans gawk at them like they're monsters, a group of Australia's deadliest creatures plot a daring escape from their zoo to the Outback.",2021,PG,95,"['animation', 'comedy', 'family']","['AU', 'US']",,tt13575806,6.5,7896.0,155.021,7.8
ts219423,Masters of the Universe: Revelation,SHOW,The war for Eternia begins again in what may be the final battle between He-Man and Skeletor. A new animated series from writer-director Kevin Smith.,2021,TV-PG,26,"['family', 'fantasy', 'scifi', 'action', 'drama', 'animation', 'comedy']",['US'],2.0,tt10826054,5.3,26422.0,26.04,6.8
tm1003630,After We Fell,MOVIE,"Just as Tessa's life begins to become unglued, nothing is what she thought it would be. Not her friends nor her family. The only person that she should be able to rely on is Hardin, who is furious when he discovers the massive secret that she's been keeping. Before Tessa makes the biggest decision of her life, everything changes because of revelations about her family.",2021,R,99,"['romance', 'drama']","['FR', 'US']",,tt13069986,4.6,13221.0,341.558,7.2
ts255779,Gabby's Dollhouse,SHOW,This colorful series leads preschoolers room to room through a fantastical dollhouse of delightful mini-worlds and irresistible kitty characters.,2021,TV-Y,24,"['animation', 'comedy', 'family', 'fantasy']",['US'],4.0,tt9165438,7.0,379.0,15.275,9.0
ts314164,Tomorrow,SHOW,"Made half-human and half-spirit by accident, a young man is employed by a company of grim reapers in the underworld to carry out special missions.",2022,TV-14,61,"['drama', 'fantasy', 'action', 'comedy']",['KR'],1.0,tt18926162,7.7,8564.0,30.75,8.582
tm1229690,Jewel,MOVIE,"While visiting a massacre memorial, a photographer finds herself drawn to a local woman. But their romance stirs up painful memories of a shared past.",2022,R,80,['drama'],['ZA'],,tt21030216,3.3,111.0,47.09,
ts299865,Heist,SHOW,Millions in stolen cash. Missing luxury bourbon. Watch ordinary people almost get away with these extraordinary heists in this true crime series.,2021,TV-MA,43,"['crime', 'documentation']",['US'],1.0,tt14865290,6.8,1748.0,5.935,6.9
tm1219505,Centauro,MOVIE,"Rafa's hooked on the pure, fiery feelings he gets from speed racing, but when his kid's mom gets mixed up with drug dealers, he burns rubber to save her.",2022,,89,"['action', 'crime', 'thriller']",[],,,,,492.606,6.331
tm1000147,Zone 414,MOVIE,"In the near future on a colony of state-of-the-art robots, a private investigator is hired by the colony's creator to bring his missing daughter home.",2021,R,98,"['scifi', 'thriller']",['GB'],,tt8545482,4.9,4146.0,121.562,5.4
ts321513,My Liberation Notes,SHOW,"Three siblings, exhausted by the monotony of day-to-day adulthood, seek to find fulfillment and freedom from their unremarkable lives.",2022,TV-MA,68,"['drama', 'family', 'romance']",['KR'],1.0,tt15146130,8.4,1400.0,16.528,8.1
ts273229,Feria: The Darkest Light,SHOW,Two sisters must face a new reality — and supernatural elements — when it's revealed their parents participated in a cult ritual ending in death.,2022,TV-MA,50,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",['ES'],1.0,tt13323004,5.7,1532.0,12.612,6.8
ts300325,Surviving Summer,SHOW,"Rebellious Brooklyn teen Summer Torres is sent to live with family friends in the tiny town of Shorehaven on the Great Ocean Road, Victoria, AUS. Despite her best efforts, Summer falls in love with the town, the people and the surf.",2022,TV-PG,28,"['drama', 'family']","['DE', 'AU']",1.0,tt13925166,6.3,1433.0,10.719,7.8
tm1180610,The Wrath of God,MOVIE,"Convinced the tragic deaths of her loved ones were orchestrated by a famous novelist she worked for, Luciana turns to a journalist to expose her truth.",2022,,97,"['thriller', 'drama']",['AR'],,tt15189534,5.7,2800.0,445.767,6.495
ts330425,The Principles of Pleasure,SHOW,"Sex, joy and modern science converge in this eye-opening series that celebrates the complex world of women's pleasure — and puts stubborn myths to rest.",2022,TV-MA,51,['documentation'],['US'],1.0,tt18299058,5.7,1121.0,4.446,6.0
tm1185374,The Mystery of Marilyn Monroe: The Unheard Tapes,MOVIE,This documentary explores the mystery surrounding the death of movie icon Marilyn Monroe through previously unheard interviews with her inner circle.,2022,R,101,['documentation'],['US'],,tt19034332,6.2,3978.0,89.61,6.3
tm992260,Yes Day,MOVIE,A mom and dad who usually say no decide to say yes to their kids' wildest requests — with a few ground rules — on a whirlwind day of fun and adventure.,2021,PG,86,"['comedy', 'family']",['US'],,tt8521876,5.7,23625.0,32.951,6.9
tm1166046,Ante... Sundaraniki!,MOVIE,"A man from a Brahmin family falls in love with a Christian girl. In order to convince their parents, they say contrasting lies which complicates the situation and leads to a comedy of errors.",2022,,173,"['comedy', 'romance', 'family']",['IN'],,tt13528564,8.0,2538.0,8.563,6.7
ts271413,Night Stalker: The Hunt for a Serial Killer,SHOW,"Beneath the sunlit glamour of 1985 L.A. lurks a relentlessly evil serial killer. In this true-crime story, two detectives won't rest until they catch him.",2021,TV-MA,47,"['documentation', 'crime', 'thriller']",['US'],1.0,tt13651632,7.5,24892.0,15.428,7.4
tm1079334,"Bob Ross: Happy Accidents, Betrayal & Greed",MOVIE,Bob Ross brought joy to millions as the world's most famous art instructor. But a battle for his business empire cast a shadow over his happy trees.,2021,PG-13,92,['documentation'],"['US', 'NL']",,tt14539744,6.9,5856.0,6.605,6.8
ts296214,How to Become a Tyrant,SHOW,The documentary series explores different political figures throughout history.,2021,TV-MA,27,"['documentation', 'war', 'history']",['US'],1.0,tt14832996,7.4,8484.0,11.324,7.5
ts330347,Cracow Monsters,SHOW,A young woman haunted by her past joins a mysterious professor and his group of gifted students who investigate paranormal activity — and fight demons.,2022,TV-MA,52,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']",['PL'],1.0,tt15096836,5.5,1694.0,119.993,6.9
tm1227853,Bhool Bhulaiyaa 2,MOVIE,"When strangers Reet and Ruhan cross paths, their journey leads to an abandoned mansion and a dreaded spirit who has been trapped for 18 years.",2022,,142,"['horror', 'comedy']",['IN'],,tt6455162,5.9,27244.0,9.939,7.0
ts94677,Worst Roommate Ever,SHOW,Violent con artists. Stone-cold killers. These terrifying true stories unveil some of the worst cohabitation experiences one could ever imagine.,2022,TV-MA,47,"['crime', 'documentation', 'drama', 'thriller']",['US'],1.0,tt8323702,8.1,8.0,4.457,6.9
tm1219941,Glamour Girls,MOVIE,"Their life as luxury escorts offered these women glamour, money and a chance to reinvent themselves…until a murder and a robbery ruined everything.",2022,,125,['drama'],[],,tt20604466,3.6,144.0,191.02,5.0
tm1210970,Gladbeck: The Hostage Crisis,MOVIE,"In August 1988, two armed bank robbers keep German police at bay for 54 hours during a hostage-taking drama that ends in a shootout and three deaths.",2022,,91,"['documentation', 'crime']",['DE'],,tt20420316,7.5,1765.0,37.903,7.4
tm413169,Peter Rabbit 2: The Runaway,MOVIE,"Peter Rabbit runs away from his human family when he learns they are going to portray him in a bad light in their book. Soon, he crosses paths with an older rabbit who ropes him into a heist.",2021,PG,93,"['fantasy', 'action', 'family', 'comedy', 'animation', 'crime', 'drama']","['AU', 'US']",,tt8376234,6.2,11233.0,130.318,7.2
ts302053,Change Days,SHOW,Struggling real-life couples date each other's partners to decide who to leave with: the same person they walked in with or someone new.,2021,TV-PG,64,['reality'],['KR'],2.0,,,,13.24,5.0
ts225690,Vampire in the Garden,SHOW,"Once, vampires and humans lived in harmony. Now, a young girl and a vampire queen will search for that Paradise once again. In the divided world of the future, two girls want to do the forbidden: the human wants to play the violin, and the vampire wants to see a wider world.",2022,TV-14,26,"['drama', 'scifi', 'action', 'animation', 'fantasy', 'thriller']",['JP'],1.0,tt10011314,6.7,848.0,7.973,7.8
tm1212673,Joel Kim Booster: Psychosexual,MOVIE,"Joel Kim Booster's first Netflix comedy special, talking about the cultural nuances of being Asian as he gets older and much more.",2022,,67,"['comedy', 'documentation']",[],,tt19869374,5.5,284.0,8.716,8.0
ts279892,Ginny & Georgia,SHOW,"Angsty and awkward fifteen year old Ginny Miller often feels more mature than her thirty year old mother, the irresistible and dynamic Georgia Miller. After years on the run, Georgia desperately wants to put down roots in picturesque New England and give her family something they've never had... a normal life. But it's not all carpool and Kombucha as Georgia's past threatens her and her family's new way of life... and Georgia will do anything to protect her family.",2021,TV-14,54,"['drama', 'comedy']",['US'],1.0,tt10813940,7.4,46343.0,71.27,8.1
tm1151272,Beast,MOVIE,"A former RAW officer, who is among the hostages in a mall taken over by terrorists, has to foil their plans and prevent the government from releasing a dreaded terrorist, who he had helped put in prison at great personal cost.",2022,,162,"['thriller', 'action', 'comedy', 'crime']",['IN'],,tt11301946,5.2,30369.0,15.358,6.3
tm981945,The Last Letter From Your Lover,MOVIE,A young journalist in London becomes obsessed with a series of letters she discovers that recounts an intense star-crossed love affair from the 1960s.,2021,,109,"['drama', 'romance']","['GB', 'CA']",,tt1893273,6.6,17099.0,26.67,7.5
ts344184,Conversations with a Killer: The John Wayne Gacy Tapes,SHOW,He dined with the powerful. He preyed on the vulnerable. Beneath a smiling exterior was the horrifying darkness of a sadistic serial killer.,2022,TV-MA,61,"['documentation', 'crime']",['US'],1.0,tt18970124,7.1,6665.0,94.08,7.4
ts314594,Catching Killers,SHOW,"The investigators behind infamous serial killer cases reveal the harrowing, chilling details of their extraordinary efforts in this true crime series.",2021,TV-MA,41,"['crime', 'documentation']",['US'],2.0,tt15723914,7.1,3250.0,12.506,7.0
ts1475,Chosen,SHOW,A 17-year-old girl's world is turned upside down when she and her friends make a disturbing discovery in their quiet Danish town.,2022,TV-MA,41,"['scifi', 'drama', 'thriller']",['DK'],1.0,tt16492950,4.3,1246.0,7.199,6.584
tm919880,Final Account,MOVIE,A depiction of the last living generation of German participants in Adolf Hitler’s Third Reich.,2021,PG-13,94,['documentation'],"['GB', 'US']",,tt12789212,7.1,1042.0,3.38,7.1
ts189612,Country Queen,SHOW,"When an invasive mining company threatens the existence of her village, a city girl caught between two worlds must return home, overcome her painful past to save the village and find herself in the process.",2022,TV-MA,60,['drama'],['KE'],1.0,tt10062046,,,12.067,5.3
tm833216,Things Heard & Seen,MOVIE,"Catherine Clare reluctantly trades life in 1980 Manhattan for a remote home in the tiny hamlet of Chosen, New York, after her husband George lands a job teaching art history at a small Hudson Valley college. Even as she does her best to transform the old dairy farm into a place where young daughter Franny will be happy, Catherine increasingly finds herself isolated and alone. She soon comes to sense a sinister darkness lurking both in the walls of the ramshackle property—and in her marriage to George.",2021,,121,"['horror', 'drama', 'thriller']",['US'],,tt10962368,5.3,30703.0,14.718,5.8
tm314863,Vivo,MOVIE,A music-loving kinkajou named Vivo embarks on the journey of a lifetime to fulfill his destiny and deliver a love song for an old friend.,2021,PG,103,"['family', 'comedy', 'animation', 'drama']",['US'],,tt6338498,6.7,18238.0,101.83,7.5
ts330402,Is It Cake?,SHOW,"Skilled cake artists create mouthwatering replicas of handbags, sewing machines and more in a mind-bending baking contest inspired by a popular meme.",2022,TV-PG,39,['reality'],['US'],1.0,tt18314214,5.7,2411.0,3.846,7.6
ts281062,The Girl from Oslo,SHOW,"Pia and two Israelis are kidnapped by IS terrorists in the Sinai desert, and threatened with death if twelve IS prisoners are not released.",2021,,33,"['drama', 'thriller']",['NO'],1.0,tt13968792,6.3,3141.0,9.423,7.3
ts312071,The Way of the Househusband,SHOW,"Tatsu, a notorious and feared yakuza leader nicknamed ""The Immortal Dragon,"" withdraws from the criminal syndicate and becomes a housekeeper to help his wife, Miku. The series features a variety of comedic settings, typically showing Tatsu's domestic activities and intimidating inequality with his looks, as well as multiple encounters with his former colleagues and rivals in the Japanese Criminal Syndicate.",2021,TV-MA,18,"['animation', 'comedy', 'action', 'crime', 'drama', 'romance']",['JP'],1.0,tt13357124,7.3,3724.0,20.159,8.591
ts302363,Twenty Five Twenty One,SHOW,"The dreams of two young people are crushed by an overwhelming financial crisis in the 1990s. But when they reunite at the ages of 25 and 21, the spirited pair finds friendship and affection in times of adversity as they venture into adulthood together.",2022,TV-14,76,"['drama', 'romance']",['KR'],1.0,tt17513352,8.7,5746.0,57.97,8.6
ts308845,The Billion Dollar Code,SHOW,"In 1990s Berlin, an artist and a hacker invented a new way to see the world. Years later, they reunite to sue Google for patent infringement on it.",2021,TV-MA,67,"['drama', 'crime', 'thriller']",['DE'],1.0,tt15392100,8.0,8164.0,11.997,8.2
tm841825,My Little Pony: A New Generation,MOVIE,"Equestria's divided. But a bright-eyed hero believes Earth Ponies, Pegasi and Unicorns should be pals — and, hoof to heart, she’s determined to prove it.",2021,PG,91,"['music', 'action', 'animation', 'family', 'fantasy', 'comedy', 'drama', 'scifi']","['IE', 'US', 'CA']",,tt10101702,6.8,3657.0,88.17,8.0
ts304310,No Regrets In Life,SHOW,Two college sweethearts' paths cross again eight years on.,2022,,71,"['drama', 'romance']",['TW'],1.0,tt20859930,,,11.617,
tm1159163,Fistful of Vengeance,MOVIE,A revenge mission becomes a fight to save the world from an ancient threat when superpowered assassin Kai tracks a killer to Bangkok.,2022,R,94,"['fantasy', 'action', 'crime', 'drama']",['US'],,tt14158554,4.4,6341.0,211.567,5.4
tm1164962,Restless,MOVIE,"After going to extremes to cover up an accident, a corrupt cop's life spirals out of control when he starts receiving threats from a mysterious witness.",2022,R,95,"['thriller', 'action', 'crime']","['BE', 'FR']",,tt14465894,5.8,4174.0,217.363,6.0
ts253813,Glória,SHOW,A small town in Portugal becomes engulfed in a web of political intrigue when a young engineer is recruited as a KGB spy in this historical thriller.,2021,TV-MA,44,"['drama', 'history', 'thriller']",['PT'],1.0,tt13064634,7.9,4126.0,5.98,7.0
tm1027081,Blood Red Sky,MOVIE,A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight.,2021,,121,"['thriller', 'action', 'fantasy', 'horror']","['GB', 'DE']",,tt11607896,6.1,44006.0,57.545,7.0
ts272980,The One,SHOW,"Love -- and lies -- spiral when a DNA researcher helps discover a way to find the perfect partner, and creates a bold new matchmaking service.",2021,TV-MA,42,"['drama', 'scifi', 'thriller', 'crime', 'action']",['GB'],1.0,tt13879466,6.6,12552.0,13.554,6.9
tm922706,Fear Street: 1666,MOVIE,"In 1666, a colonial town is gripped by a hysterical witch-hunt that has deadly consequences for centuries to come, and it's up to teenagers in 1994 to finally put an end to their town's curse, before it's too late.",2021,R,114,"['thriller', 'horror']",['US'],,,,,89.695,7.3
tm1003034,The Witcher: Nightmare of the Wolf,MOVIE,"Escaping from poverty to become a witcher, Vesemir slays monsters for coin and glory, but when a new menace rises, he must face the demons of his past.",2021,,83,"['action', 'drama', 'fantasy', 'scifi', 'animation']","['US', 'PL', 'KR']",,tt11657662,7.2,42484.0,16.901,7.7
tm857461,Gangubai Kathiawadi,MOVIE,"Duped and sold to a brothel, a young woman fearlessly reclaims her power, using underworld connections to preside over the world she was once a pawn in.",2022,,157,"['crime', 'drama']",['IN'],,tt10083340,7.0,50163.0,15.015,7.7
tm1217459,Godse,MOVIE,"Vyshali, the assistant superintendent of police, is forcefully tasked to deal with unknown kidnapper Godse, who holds some high-profile personalities as hostages. Why did he kidnap them, what are his demands, and what does he want to achieve?",2022,,142,"['action', 'thriller']",['IN'],,tt15509164,8.2,199.0,10.447,7.0
ts294338,Hard Cell,SHOW,A documentary crew follows the inmates and staff of HMP Woldsley while Catherine Tate portrays multiple characters to capture the penal system at its brutal humorous best.,2022,TV-MA,26,"['comedy', 'documentation', 'sport']","['US', 'GB']",1.0,tt14959710,6.2,1568.0,2.936,5.8
tm976166,Malcolm & Marie,MOVIE,"As a filmmaker and his girlfriend return home from his movie premiere, smoldering tensions and painful revelations push them toward a romantic reckoning.",2021,R,106,"['romance', 'drama']",['US'],,tt12676326,6.6,36395.0,22.675,7.1
tm1141594,Brazen,MOVIE,Mystery writer Grace Miller has killer instincts when it comes to motive - and she'll need every bit of expertise to help solve her sister's murder.,2022,,94,"['thriller', 'romance', 'crime', 'drama']",['US'],,tt13978306,4.1,11753.0,182.054,4.9
ts296825,Gone for Good,SHOW,"Ten years ago, he lost two loved ones. When his fiancée disappears, he must uncover buried secrets — or lose everything. Based on Harlan Coben's novel.",2021,TV-MA,49,"['drama', 'thriller', 'crime']",['FR'],1.0,tt14252964,6.3,4083.0,4.375,6.0
ts284702,This Is a Robbery: The World's Biggest Art Heist,SHOW,"In 1990, two men dressed as cops con their way into a Boston museum and steal a fortune in art. Take a deep dive into this daring and notorious crime.",2021,TV-MA,53,"['crime', 'documentation', 'history']",['US'],1.0,tt14223858,6.5,4328.0,5.515,6.9
tm458292,Space Sweepers,MOVIE,"When the crew of a space junk collector ship called The Victory discovers a humanoid robot named Dorothy that's known to be a weapon of mass destruction, they get involved in a risky business deal which puts their lives at stake.",2021,R,136,"['scifi', 'drama', 'fantasy', 'action']",['KR'],,tt12838766,6.5,25178.0,65.593,7.147
tm459789,The Lovebirds,MOVIE,"A couple experiences a defining moment in their relationship when they are unintentionally embroiled in a murder mystery. As their journey to clear their names takes them from one extreme – and hilarious - circumstance to the next, they must figure out how they, and their relationship, can survive the night.",2021,R,87,"['romance', 'comedy', 'action', 'thriller', 'crime']",['US'],,tt8851668,6.0,25697.0,9.076,5.8
ts271595,Crime Scene: The Vanishing at the Cecil Hotel,SHOW,The notorious Cecil Hotel grows in infamy when guest Elisa Lam vanishes. A dive into crime's darkest places.,2021,TV-MA,55,"['documentation', 'crime', 'thriller']",['US'],1.0,tt13837672,5.9,16799.0,18.971,7.2
tm1179973,Trust No One: The Hunt for the Crypto King,MOVIE,"When the young founder of a collapsing cryptocurrency exchange dies unexpectedly, irate investors suspect there's more to his death than meets the eye.",2022,R,90,"['documentation', 'crime']",['GB'],,tt15479902,6.3,4444.0,24.834,6.0
ts269881,Record of Ragnarok,SHOW,"Before eradicating humankind from the world, the gods give them one last chance to prove themselves worthy of survival. Let the Ragnarok battles begin.",2021,TV-MA,24,"['animation', 'action', 'scifi', 'drama', 'fantasy', 'thriller']",['JP'],2.0,tt13676344,6.2,4923.0,168.41,8.629
tm1134087,Borrego,MOVIE,"A young botanist relocates to a small desert town to study an invasive plant species. While out on research, she comes to the aid of a downed plane only to find herself taken captive by an inexperienced drug mule who forces her to lead a trek across the sweltering desert to his drop. A local sheriff is drawn into the hunt as his rebellious daughter sets out to find the missing botanist, all the while being pursued by a local drug receiver.",2022,R,102,"['crime', 'thriller']",['US'],,tt12676006,5.7,4122.0,222.814,6.1
ts343599,Jimmy Savile: A British Horror Story,SHOW,"Jimmy Savile was one of the United Kingdom’s most beloved TV personalities. Shortly after his death in 2011, an investigation prompted more than 450 horrific allegations of sexual assault and abuse, with victims as young as 5.",2022,TV-MA,85,"['documentation', 'crime']",['GB'],1.0,tt18970454,6.7,6536.0,3.341,6.8
tm1063652,Intrusion,MOVIE,"A woman moves to a small town with her husband, but is rattled when she is targeted for a home invasion.",2021,,92,"['thriller', 'drama']",['US'],,tt5563324,5.2,16272.0,113.423,6.0
tm1082974,Count Me In,MOVIE,"An exhilarating celebration of the art of rock drumming, featuring some of the best drummers ever to have graced the drumkit. The viewer is taken on a uplifting journey through some of the most iconic music ever created, focusing on the women and men with the sticks, their passions, culture and awe-inspiring energy.",2021,,81,"['documentation', 'music']",[],,tt6889042,6.8,1805.0,4.044,7.1
tm1002815,Nightbooks,MOVIE,"Alex, a boy obsessed with scary stories, is imprisoned by an evil young witch in her contemporary New York City apartment.",2021,,103,"['family', 'fantasy', 'horror']","['CA', 'US']",,tt10521144,5.7,8573.0,80.549,6.3
tm1107225,Through My Window,MOVIE,"Raquel's longtime crush on her next-door neighbor turns into something more when he starts developing feelings for her, despite his family's objections.",2022,R,116,"['drama', 'romance', 'comedy']",['ES'],,tt14463484,5.4,9082.0,236.503,7.48
ts299874,Cocaine Cowboys: The Kings of Miami,SHOW,Two childhood friends go from high school dropouts to the most powerful drug kingpins in Miami in this true story of a crime sage that spanned decades.,2021,TV-MA,57,"['documentation', 'crime', 'history']",[],1.0,tt15049206,7.1,2699.0,4.242,7.8
tm1049265,My Wonderful Life,MOVIE,"Middle-aged Joanna tries tirelessly to reconcile being a mother, daughter, grandmother, wife, lover, housewife and high-school teacher. But she seems to be losing her patience.",2021,,99,"['romance', 'comedy', 'drama']",['PL'],,tt13164942,5.8,626.0,4.228,4.5
tm1168932,Taylor Tomlinson: Look at You,MOVIE,"Breakups. Therapy. Bangs. Taylor's gone through some stuff since her quarter-life crisis, and she spins her mental health journey into insightful comedy.",2022,,60,"['comedy', 'documentation']",[],,tt18096250,7.3,2008.0,5.174,7.5
ts340376,The Marked Heart,SHOW,This new Colombian telenovela is about a man who has to watch his wife die and have her heart extracted to give to another woman. He’s out for revenge in the world of organ trafficking.,2022,TV-MA,44,"['thriller', 'drama']",['CO'],2.0,tt18974572,6.4,1824.0,273.963,8.074
ts310938,New Heights,SHOW,When business consultant Michi Wyss inherits his late father's troubled farm he must confront his rural past -- and his family's future.,2021,TV-MA,48,['drama'],['CH'],1.0,tt15393644,6.7,525.0,8.664,7.9
ts329700,Life After Death with Tyler Henry,SHOW,Clairvoyant medium Tyler Henry offers clarity and closure from the beyond while searching through his own family's past in an intimate reality series.,2022,TV-MA,43,['reality'],['US'],1.0,tt18217272,5.9,913.0,2.222,5.5
ts349921,That’s My Time with David Letterman,SHOW,David Letterman invites some of the hottest up-and-coming stand-up stars to perform a set and sit down for a chat.,2022,TV-MA,18,['comedy'],['US'],1.0,tt20560428,6.7,140.0,1.868,7.0
ts270405,Pretend It's a City,SHOW,"Wander the New York City streets and fascinating mind of wry writer, humorist and raconteur Fran Lebowitz as she sits down with Martin Scorsese.",2021,TV-14,29,"['comedy', 'documentation']",['US'],1.0,tt13660958,8.1,7296.0,3.576,7.6
tm1166020,The Takedown,MOVIE,"Plot Unknown, Sequel of On the Other Side of the Tracks (2012).",2022,,119,"['action', 'comedy', 'crime', 'drama']",['FR'],,tt13822738,5.7,5948.0,312.312,6.0
ts192196,Q-Force,SHOW,A handsome secret agent and his team of LGBTQ superspies embark on extraordinary adventures.,2021,TV-MA,27,"['animation', 'action', 'comedy', 'crime', 'fantasy', 'scifi']",['US'],1.0,tt10140028,6.3,5294.0,10.637,7.2
tm897466,The Summit of the Gods,MOVIE,A photojournalist’s obsessive quest for the truth about the first expedition to Mt. Everest leads him to search for an esteemed climber who went missing.,2021,PG,95,"['animation', 'thriller', 'drama', 'sport', 'history']","['LU', 'FR']",,tt7014378,7.5,5485.0,8.906,7.9
tm1093099,Love Hard,MOVIE,"An LA girl, unlucky in love, falls for an East Coast guy on a dating app and decides to surprise him for the holidays, only to discover that she's been catfished. This lighthearted romantic comedy chronicles her attempt to reel in love.",2021,,104,"['romance', 'comedy']",['US'],,tt10752004,6.3,49784.0,24.112,7.1
tm1207094,Pete Davidson Presents: The Best Friends,MOVIE,"Pete Davidson jokes about rumors, free plane rides and his very weird year as he invites his friends onstage for a night of stand-up comedy and music.",2022,PG-13,58,"['comedy', 'documentation']",['US'],,tt20723748,4.7,569.0,3.503,7.0
ts297247,That Girl Lay Lay,SHOW,"That Girl Lay Lay follows Lay Lay, the perfect hype girl and best friend that anyone could ever want from their personal affirmation app. Struggling to make her mark at school and needing a best friend to talk to, Sadie wishes upon a star that Lay Lay was real and could help teach her how to stand out. When her wish comes true and Lay Lay is magically brought to life, the two friends learn that when they are together, they can accomplish anything, and navigate life as teenagers and discover who they truly are.",2021,TV-G,22,['comedy'],['US'],2.0,tt14442054,3.6,254.0,5.946,9.5
