id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm314677,Silence Is Welcome,MOVIE,"During the holidays, Amanda, trapped in adolescence, looks for a way to escape from the annoying family trip. While travelling, she realizes how her relationship with her family is progressively crumbling and her parents marriage is slowly falling apart. She sees it as a punishment, but does not suspect that with the imminent escalation of violence in Mexico this could be their last vacation together.",2017,,94,['drama'],['MX'],,tt6436212,5.1,106.0,2.331,4.6
ts54112,Life Plan A and B,SHOW,"Ru Wei and You Yan have a simple relationship. But in every simple relationship, there are many difficulties. They are not rich, but they try very hard to enjoy life. They are very serious about their relationship and try their best to achieve something in life - hoping one day they can become who they want to become. One day, Ru Wei has a 'lucky chance' in life. Her company wants to send her to Shanghai, with a promotion and higher pay. These two who are deeply in love cannot bear to have a long-distance relationship. With all the uncertainties in their future, can they still stand by each other?",2017,TV-PG,80,['drama'],['TW'],1.0,tt7034962,7.8,116.0,1.332,7.0
tm306680,Grillo vs Grillo,MOVIE,"Outspoken comedian Beppe Grillo reminisces about his long career, including the triumphs and controversies that fueled his rise in Italian politics.",2017,,95,"['comedy', 'european']",['XX'],,tt6522846,5.3,130.0,1.123,6.0
tm430748,Neevevaro,MOVIE,"As Kalyan, a blind chef and Vennela, who comes visiting him at his restaurant, fall in love and start making plans for their future, Vennela goes missing. Series of unexpected and shocking events follow.",2018,PG,130,"['thriller', 'action', 'drama', 'romance']",['IN'],,tt8571410,6.9,809.0,1.677,6.5
tm369452,Sebastián Marcelo Wainraich,MOVIE,"Argentine comedian Sebastián Wainraich highlights the comedy in everyday life, from minibars to reasons why funerals are better than weddings.",2018,,49,['comedy'],['AR'],,tt7607416,6.4,106.0,1.03,6.5
tm471288,Baby Mamas,MOVIE,The daily lives and loves of four professional women in South Africa who are all in different stages of their own real-life baby mama drama.,2018,,93,"['comedy', 'drama']",['ZA'],,tt8686460,6.6,63.0,0.641,
ts80445,The Honeymoon Stand Up Special,SHOW,"Impending parenthood does funny things to Natasha Leggero and Moshe Kasher, who dissect family, relationships and more in a trio of stand-up specials.",2018,,32,['comedy'],[],1.0,tt7698408,6.8,519.0,1.251,6.0
tm444907,Lovefucked,MOVIE,"A couple’s caustic, increasingly jarring interactions over a Mumbai evening strain their relationship until it threatens to break at its fraying seams.",2018,,105,"['drama', 'romance']",['IN'],,,,,1.812,5.8
tm491499,Fan of Amoory,MOVIE,"A story about a brave talented boy; his idol the famous football player ""Amoory"". The film follows the young boy as he goes through challenges and difficulties to achieve his dream.",2018,G,91,['drama'],['AE'],,tt9140904,6.0,38.0,,
tm493814,Satria Heroes: Revenge of the Darkness,MOVIE,"One year has passed since Satria Garuda Bima-X defeated VUDO and the earth is in peace again. Ray and Rena are rebuilding the Parallel World again. However, new evil forces attack and old enemies rise again to devastate the earth.",2017,,92,"['scifi', 'action', 'drama', 'fantasy']",['ID'],,tt9033440,4.4,69.0,,
tm404610,Stretch Armstrong: The Breakout,MOVIE,"Villains are rampaging through Charter City and the Flex Fighters -- Jake, Ricardo and Nathan -- need your help to halt the chaos.",2018,,45,['animation'],['US'],,,,,1.18,6.0
tm465864,Hajwala 2: Mysterious Mission,MOVIE,"In this sequel, a group of expert drivers skilled in drifting and high-speed racing is recruited to perform obscure tasks for a shadowy gang.",2018,PG-13,115,"['action', 'comedy']",['AE'],,tt8531618,3.9,93.0,1.533,4.0
ts82591,Spiritual House,SHOW,"Psychic Hiroyuki Ehara leads various celebrities through spiritual consultations, probing into their issues and spotlighting their accomplishments.",2017,TV-PG,41,[],['JP'],1.0,,,,0.6,
tm433087,Rise: Ini Kalilah,MOVIE,"The movie is comprised of six inter-related stories that tell of the frantic days leading up to the most important election ever in Malaysia. It follows the lives of everyday people, who come together for their common love: their country. Each of the stories told shows the meaning of being a true Malaysian.",2018,,102,['drama'],['MY'],,tt9866736,5.1,41.0,1.715,7.5
tm336084,Echcharikkai,MOVIE,"Two men kidnap the daughter of a rich man, and the latter approaches a retired cop to track the missing woman.",2018,,134,"['thriller', 'horror', 'crime', 'drama']",['IN'],,tt7853268,6.3,312.0,1.697,4.9
tm360763,Verses of Love 2,MOVIE,"When he became a lecturer in Eidenburgh, Fahri met Hulya, Keira, and Sabrina. The three try to make Fahri forget Aisha to continue his life.",2017,,125,"['drama', 'romance']",['ID'],,tt7128070,5.5,609.0,2.821,6.8
tm370472,Kavin Jay : Everybody Calm Down!,MOVIE,"On a mission to defy stereotypes, Malaysian stand-up comedian Kavin Jay shares stories about growing up in the VHS era with his Singapore audience.",2018,,53,"['comedy', 'documentation']",['XX'],,tt7924764,5.9,236.0,1.655,4.6
tm368697,Unexpectedly Yours,MOVIE,"Two former high school friends Patty and Cocoy find each other unexpectedly 30 years later, not only as organizers of their high school reunion, but also as new neighbors. Patty and her daughter Yanni's quiet lives then get an unexpected shake-up when love—in the form of Cocoy and his nephew Jason —comes knocking on their door.",2017,,120,"['comedy', 'romance']",['PH'],,tt7686876,6.7,180.0,2.461,7.5
ts250172,Afronta!,SHOW,"Afronta invites contemporary black artists and thinkers to discuss representation, belonging, entrepreneurship, ancestrality and AFROFUTURISM through their experiences and personal histories. These reflections will contribute to the understanding of how the Brazilian black community is creating a network to promote the autonomy to change our reality of today, while inventing one for tomorrow.",2017,TV-PG,14,['documentation'],['BR'],1.0,tt12467250,7.4,8.0,0.6,
tm420789,Lilli,MOVIE,"Abducted and confined in a room by a gang of sadistic men, a pregnant woman tries to escape, against insurmountable odds.",2018,PG,91,['thriller'],['IN'],,tt8273258,5.7,281.0,1.033,6.1
tm448690,Prince of Peoria: A Christmas Moose Miracle,MOVIE,"Teddy gets snowed in at a bowling alley, which may cause him to miss the Festival of Lights for the very first time. Fear not, though, because Emil ""insists the Christmas moose will save the day.",2018,,29,"['comedy', 'family']",[],,,,,1.842,5.8
ts97584,Highland: Thailand's Marijuana Awakening,SHOW,"Thailand's complicated history with marijuana continues to play a role in its policies and laws, as well as the health and security of its citizens.",2017,TV-MA,20,['documentation'],['US'],1.0,tt7201224,6.2,24.0,0.663,8.0
tm819641,Match,MOVIE,two brothers whose lives are torn apart by the murder of their father. Match follows the different paths taken by the brothers after the death and the consequences that come from their actions.,2017,,7,['drama'],[],,tt10546234,4.1,7.0,0.6,
tm458186,Komola Rocket,MOVIE,A manifestation of lives of people coming from different classes and beliefs in a steamer as they set out for their journeys. Things start to get out of hand when the steamer gets stuck amidst the passage and deepest secrets and desires start to unfold.,2018,,95,['drama'],['BD'],,tt8506874,7.4,1037.0,2.181,6.0
tm430496,D.L. Hughley: Contrarian,MOVIE,"Comedian D.L. Hughley riffs on politics, ""Black Panther,"" his upbringing and more in a rapid-fire stand-up show at Philadelphia's Merriam Theater.",2018,,58,['comedy'],['US'],,tt8426270,6.5,610.0,2.29,5.2
tm327926,Panoptic,MOVIE,"Panoptic explores Lebanon's schizophrenia. Depicting a nation thriving for modernity while ignoring the vices preventing it from achieving its goal, director Rana Eid examines this paradox through sound, iconic monuments and secret hideouts.",2017,,79,['documentation'],"['AE', 'LB']",,tt7138456,6.3,60.0,0.928,5.0
tm327636,Joe Mande's Award-Winning Comedy Special,MOVIE,"Stand-up comic Joe Mande aims for critical adulation with this special that covers dating shows, ""Shark Tank,"" Jewish summer camp and much more.",2017,,66,"['comedy', 'documentation']",['US'],,tt7183876,6.1,509.0,2.079,6.3
tm366383,Deliha 2,MOVIE,"Zeliha is back: Crazy and candid as ever, and she still gets herself into all sorts of trouble. Seeking love in the first film, Zeliha is now after a career in the sequel, as she dreams of becoming a cook and starts working in a luxury restaurant. Will Zeliha's dreams finally come true, or will the real world break her heart and leave her in disappointment? With heartwarming characters and an entertaining story by Gupse Özay, writer of the films Deliha and Görümce, Deliha 2 will once again leave audiences in laughter. The film also marks Özay's directorial debut.",2018,G,106,['comedy'],['TR'],,tt7871636,4.7,2594.0,5.949,5.9
tm349134,Fabrizio Copano: solo pienso en mí,MOVIE,"Fabrizio Copano takes audience participation to the next level in this stand-up set while reflecting on sperm banks, family WhatsApp groups and more.",2017,,59,['comedy'],['CL'],,tt8134310,5.0,34.0,0.808,5.8
tm285712,Jen Kirkman: Just Keep Livin'?,MOVIE,"Incisive comic Jen Kirkman gets real about women's bodies, the value of alone time and an Italian private tour guide who may have been a ghost.",2017,,69,['comedy'],['US'],,tt6386352,6.8,1290.0,1.904,6.7
tm834886,Wedy Atkalam,MOVIE,"A film Director named Masoud faces the negative changes that occurred in the Kuwaiti society, and tries to fight them through art.",2018,,72,"['comedy', 'drama']",['KW'],,tt9437052,5.7,18.0,,
tm494577,Oga Bolaji,MOVIE,"Oga Bolaji is a story that is centered around the simple happy go lucky life of a 40-year-old retired musician ""Gold Ikponmosa"". His life takes a drastic turn when he crosses paths with a young girl. Perhaps it leads to the worst or best part of his life. Oga Bolaji showcases the resilient, ingenuity of the Nigerian spirit. The way we live, our pain, our limitations, yet we continue to strive, we continue to hope and we continue to dream.",2018,,91,['drama'],['NG'],,tt8847418,,,1.102,
tm426260,Si Doel the Movie,MOVIE,"Fourteen years after the woman he loved left him, a married man ventures to Amsterdam to find her but must decide where his heart lies.",2018,,85,"['family', 'romance', 'drama', 'comedy']",['ID'],,tt8669070,6.8,417.0,1.447,7.4
ts76645,The Umbrella Academy,SHOW,"A family of former child heroes, now grown apart, must reunite to continue to protect the world.",2019,TV-14,50,"['comedy', 'drama', 'fantasy', 'scifi', 'action']",['US'],3.0,tt1312171,8.0,230211.0,388.952,8.7
ts216746,The Secret of Skinwalker Ranch,SHOW,"A team of experts and scientists undertakes exhaustive research at Skinwalker Ranch, an infamous location for paranormal activity and UFO sightings.",2020,TV-PG,42,"['horror', 'reality', 'thriller', 'documentation']",['US'],3.0,tt10589968,6.0,2625.0,30.911,8.5
ts89840,Virgin River,SHOW,"After seeing an ad for a midwife, a recently divorced big-city nurse moves to the redwood forests of California, where she meets an intriguing man.",2019,TV-14,44,"['drama', 'romance']",['US'],4.0,tt9077530,7.4,36459.0,169.37,8.034
tm441050,The Gentlemen,MOVIE,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",2019,R,113,"['crime', 'action', 'comedy']","['US', 'GB']",,tt8367814,7.8,325385.0,67.919,7.687
ts87466,Demon Slayer: Kimetsu no Yaiba,SHOW,"It is the Taisho Period in Japan. Tanjiro, a kindhearted boy who sells charcoal for a living, finds his family slaughtered by a demon. To make matters worse, his younger sister Nezuko, the sole survivor, has been transformed into a demon herself. Though devastated by this grim reality, Tanjiro resolves to become a “demon slayer” so that he can turn his sister back into a human, and kill the demon that massacred his family.",2019,TV-MA,25,"['scifi', 'action', 'animation', 'horror', 'fantasy', 'thriller']",['JP'],3.0,tt9335498,8.7,93604.0,94.263,8.809
ts88361,"Love, Death & Robots",SHOW,"Terrifying creatures, wicked surprises and dark comedy converge in this NSFW anthology of animated stories presented by Tim Miller and David Fincher.",2019,TV-MA,13,"['scifi', 'animation', 'thriller', 'horror', 'comedy', 'fantasy', 'drama', 'action']",['US'],3.0,tt9561862,8.4,131937.0,156.46,8.3
ts87248,In the Dark,SHOW,"Murphy is a flawed and irreverent woman who just happens to be blind and is the only “witness” to the murder of her drug-dealing friend, Tyson. When the police dismiss her story, she sets out with her dog, Pretzel, to find the killer while also managing her colorful dating life and the job she hates at Breaking Blind — the guide-dog school owned by her overprotective parents.",2019,TV-14,41,"['drama', 'comedy', 'action', 'crime', 'horror']",['US'],4.0,tt7772602,7.5,11409.0,39.136,7.9
ts90311,Vinland Saga,SHOW,"For a thousand years, the Vikings have made quite a name and reputation for themselves as the strongest families with a thirst for violence. Thorfinn, the son of one of the Vikings' greatest warriors, spends his boyhood in a battlefield enhancing his skills in his adventure to redeem his most-desired revenge after his father was murdered.",2019,TV-MA,24,"['animation', 'action', 'drama', 'war', 'history']",['JP'],2.0,tt10233448,8.8,32535.0,15.663,8.6
ts80962,Tuca & Bertie,SHOW,Free-spirited toucan Tuca and self-doubting song thrush Bertie are best friends -- and birds -- who guide each other through life's ups and downs.,2019,TV-MA,24,"['comedy', 'animation']",['US'],3.0,tt8036272,7.3,7023.0,18.246,7.2
ts86497,Russian Doll,SHOW,Nadia keeps dying and reliving her 36th birthday party. She's trapped in a surreal time loop -- and staring down the barrel of her own mortality.,2019,TV-MA,28,"['comedy', 'drama']",['US'],2.0,tt7520794,7.8,91649.0,18.072,7.5
ts254656,Jurassic World: Camp Cretaceous,SHOW,Six teens attending an adventure camp on the opposite side of Isla Nublar must band together to survive when dinosaurs wreak havoc on the island.,2020,TV-PG,24,"['action', 'animation', 'scifi', 'family']",['US'],5.0,tt10436228,7.5,8022.0,259.059,8.0
ts57327,The Witcher,SHOW,"Geralt of Rivia, a mutated monster-hunter for hire, journeys toward his destiny in a turbulent world where people often prove more wicked than beasts.",2019,TV-MA,58,"['scifi', 'action', 'horror', 'drama', 'fantasy']",['US'],2.0,tt5180504,8.2,472202.0,101.869,8.244
ts216679,Bridgerton,SHOW,"Wealth, lust, and betrayal set in the backdrop of Regency era England, seen through the eyes of the powerful Bridgerton family.",2020,TV-MA,62,"['drama', 'history', 'romance']",['US'],4.0,tt8740790,7.3,129085.0,106.118,8.2
ts237109,Control Z,SHOW,"When a hacker begins releasing students' secrets to the entire high school, the socially isolated but observant Sofía works to uncover his/her identity.",2020,TV-MA,38,"['drama', 'thriller']",['MX'],3.0,tt11937662,6.9,8895.0,473.002,8.2
ts81007,After Life,SHOW,"Tony had a perfect life. But after his wife Lisa suddenly dies, Tony changes. After contemplating taking his own life, he decides instead to live long enough to punish the world by saying and doing whatever he likes from now on.",2019,TV-MA,28,"['comedy', 'drama']",['GB'],3.0,tt8398600,8.4,129243.0,19.931,7.843
tm510203,A Call to Spy,MOVIE,"In the beginning of WWII, with Britain becoming desperate, Churchill orders his new spy agency - SOE - to recruit and train women as spies.",2019,PG-13,123,"['crime', 'drama', 'thriller', 'war', 'history']",['US'],,tt7698468,6.6,7091.0,11.78,6.8
ts86912,Surviving R. Kelly,SHOW,"Celebrated as one of the greatest R&B singers of all time, R. Kelly’s genre defining career and playboy lifestyle has been riddled with rumors of abuse, predatory behavior, and pedophilia. Despite damning evidence and multiple witnesses, to date, none of these accusations have seemingly affected him. For the first time ever, survivors and people from R. Kelly’s inner circle, are coming forward with new allegations about his sexual, mental, and physical abuse. They are now finally ready to share their full story and shed light on the secret life the public has never seen.",2019,TV-14,59,"['documentation', 'crime', 'music']",['US'],2.0,tt10713450,7.5,4906.0,3.97,7.8
ts252505,Are You Afraid of the Dark?,SHOW,"Each season of this horror anthology series follows a different group of kids, members of the Midnight Society, as they discover terrifying curses and creatures.",2019,TV-PG,42,"['thriller', 'horror', 'family', 'drama', 'fantasy']",['US'],3.0,tt10473306,7.0,2216.0,63.359,7.5
ts191559,The UnXplained,SHOW,"The show will explore the facts behind the world's most fascinating, strange and inexplicable mysteries.",2019,TV-14,42,['documentation'],['US'],4.0,tt10098498,7.1,1011.0,8.132,8.6
ts89259,The Queen's Gambit,SHOW,"In a Kentucky orphanage in the 1950s, a young girl discovers an astonishing talent for chess while struggling with addiction.",2020,TV-MA,56,"['drama', 'sport']",['US'],1.0,tt10048342,8.6,420100.0,82.702,8.624
ts83555,"Roswell, New Mexico",SHOW,"After reluctantly returning to her tourist-trap hometown of Roswell, New Mexico, the daughter of undocumented immigrants discovers a shocking truth about her teenage crush who is now a police officer—he’s an alien who has kept his unearthly abilities hidden his entire life. She protects his secret as the two reconnect and begin to investigate his origins, but when a violent attack and long-standing government cover-up point to a greater alien presence on Earth, the politics of fear and hatred threaten to expose him and destroy their deepening romance.",2019,TV-14,41,"['scifi', 'drama', 'romance']",['US'],4.0,tt7588054,6.1,12343.0,46.094,8.1
ts82915,Sex Education,SHOW,Inexperienced Otis channels his sex therapist mom when he teams up with rebellious Maeve to set up an underground sex therapy clinic at school.,2019,TV-MA,52,"['drama', 'comedy']",['GB'],4.0,tt7767422,8.3,251168.0,273.962,8.358
ts82914,Dead to Me,SHOW,A hotheaded widow searching for the hit-and-run driver who mowed down her husband befriends an eccentric optimist who isn't quite what she seems.,2019,TV-MA,31,"['thriller', 'crime', 'drama', 'comedy']",['US'],2.0,tt8064302,8.0,74989.0,26.155,7.299
ts215046,Capitani,SHOW,"In a Luxembourg village where everyone is keeping secrets, gruff police inspector Luc Capitani investigates the suspicious death of a 15-year-old girl.",2019,TV-MA,29,"['crime', 'drama', 'thriller']",['LU'],2.0,tt10483610,6.6,4912.0,28.789,6.715
ts90234,I Think You Should Leave with Tim Robinson,SHOW,There is no such thing as an ordinary interaction in this offbeat sketch comedy series that features a deep roster of guest stars.,2019,TV-MA,16,['comedy'],['US'],3.0,tt10050772,7.9,11900.0,8.873,6.6
ts88613,Formula 1: Drive to Survive,SHOW,"Drivers, managers and team owners live life in the fast lane -- both on and off the track -- during one cutthroat season of Formula 1 racing.",2019,TV-MA,38,"['documentation', 'sport']",['GB'],6.0,tt8289930,8.6,38345.0,40.781,8.4
ts81120,The Last Dance,SHOW,"A 10-part documentary chronicling the untold story of Michael Jordan and the Chicago Bulls dynasty with rare, never-before-seen footage and sound from the 1997-98 championship season – plus over 100 interviews with famous figures and basketball’s biggest names.",2020,TV-MA,50,"['documentation', 'history', 'sport']",['US'],1.0,tt8420184,9.1,115915.0,27.702,8.2
ts87953,Locke & Key,SHOW,"Three siblings who move into their ancestral estate after their father's gruesome murder discover their new home's magical keys, which must be used in their stand against an evil creature who wants the keys and their powers.",2020,TV-14,48,"['drama', 'thriller', 'scifi', 'horror', 'fantasy']",['US'],3.0,tt3007572,7.4,72031.0,48.22,8.1
ts235655,Outer Banks,SHOW,"A tight-knit group of teens unearths a long-buried secret, setting off a chain of illicit events that takes them on an adventure they'll never forget.",2020,TV-MA,49,"['thriller', 'action', 'drama', 'romance', 'crime']",['US'],2.0,tt10293938,7.5,45815.0,39.319,8.555
ts84146,Emily in Paris,SHOW,"When ambitious Chicago marketing exec Emily unexpectedly lands her dream job in Paris, she embraces a new life as she juggles work, friends and romance.",2020,TV-MA,29,"['drama', 'comedy', 'romance']",['US'],2.0,tt8962124,6.9,86631.0,42.991,7.995
tm681578,The Rental,MOVIE,Two couples rent a vacation home for what should be a celebratory weekend get-away.,2020,R,88,"['drama', 'horror', 'thriller']",['US'],,tt10003008,5.7,30613.0,53.311,5.6
ts221904,Unbelievable,SHOW,"A teenager is charged with lying about her rape allegation, but two determined investigative female detectives discover a far more sinister truth.",2019,TV-MA,48,"['drama', 'crime']",['US'],1.0,tt7909970,8.4,98384.0,20.378,8.1
ts55762,Kingdom,SHOW,"In this zombie thriller set in Korea's medieval Joseon dynasty which has been defeated by corruption and famine, a mysterious rumor of the king’s death spreads, as does a strange plague that renders the infected immune to death and hungry for flesh. The crown prince, fallen victim to a conspiracy, sets out on a journey to unveil the evil scheme and save his people.",2019,TV-MA,48,"['action', 'scifi', 'thriller', 'history', 'drama', 'horror']",['KR'],2.0,tt6611916,8.3,44874.0,42.052,8.4
tm369594,I'm Thinking of Ending Things,MOVIE,Nothing is as it seems when a woman experiencing misgivings about her new boyfriend joins him on a road trip to meet his parents at their remote farm.,2020,R,134,"['drama', 'thriller', 'fantasy']",['US'],,tt7939766,6.6,83093.0,17.61,6.6
tm244149,The Irishman,MOVIE,"Pennsylvania, 1956. Frank Sheeran, a war veteran of Irish origin who works as a truck driver, accidentally meets mobster Russell Bufalino. Once Frank becomes his trusted man, Bufalino sends him to Chicago with the task of helping Jimmy Hoffa, a powerful union leader related to organized crime, with whom Frank will maintain a close friendship for nearly twenty years.",2019,R,209,"['crime', 'drama', 'history', 'thriller']",['US'],,tt1302006,7.8,376379.0,21.075,7.6
ts100116,Blown Away,SHOW,A reality show featuring glass blowers from around the world competing to be the best. One artist is dismissed after each episode/challenge.,2019,TV-PG,26,"['reality', 'comedy', 'history', 'documentation']",['CA'],3.0,tt9908860,7.1,3034.0,23.841,7.2
ts219101,Marianne,SHOW,"When a novelist realizes her terrifying stories are coming true, she returns to her hometown to face the demons from her past that inspire her writing.",2019,TV-MA,45,"['thriller', 'drama', 'horror']",['FR'],1.0,tt10875696,7.4,14895.0,22.746,7.7
ts87453,Space Force,SHOW,A four-star general begrudgingly teams up with an eccentric scientist to get the U.S. military's newest agency — Space Force — ready for lift-off.,2020,TV-MA,30,['comedy'],['US'],2.0,tt9612516,6.7,63379.0,21.173,6.6
ts222988,Love on the Spectrum,SHOW,Seven singles take their first steps into the world of dating; this uplifting four-part documentary follows young adults on the autism spectrum as they explore the unpredictable world of love and relationships.,2019,TV-14,42,"['reality', 'romance', 'documentation']",['AU'],2.0,tt11904786,8.6,5846.0,5.852,7.9
ts235758,Never Have I Ever,SHOW,"The complicated life of a modern-day first generation Indian American teenage girl, inspired by Mindy Kaling's own childhood.",2020,TV-14,28,"['comedy', 'drama']",['US'],4.0,tt10062292,7.8,47000.0,47.843,8.183
tm496322,Extraction,MOVIE,"Tyler Rake, a fearless black market mercenary, embarks on the most deadly extraction of his career when he's enlisted to rescue the kidnapped son of an imprisoned international crime lord.",2020,R,116,"['crime', 'drama', 'action', 'thriller']",['US'],,tt8936646,6.7,196105.0,51.91,7.4
ts224901,The Stranger,SHOW,A web of secrets sends family man Adam Price on a desperate quest to uncover the truth about the people closest to him.,2020,TV-MA,45,"['thriller', 'crime', 'drama']",['GB'],1.0,tt9698480,7.3,48298.0,11.603,7.4
tm863808,My Octopus Teacher,MOVIE,"After years of swimming every day in the freezing ocean at the tip of Africa, Craig Foster meets an unlikely teacher: a young octopus who displays remarkable curiosity. Visiting her den and tracking her movements for months on end he eventually wins the animal’s trust and they develop a never-before-seen bond between human and wild animal.",2020,,84,['documentation'],"['ZA', 'GB']",,tt12888462,8.1,52771.0,19.276,8.0
tm827638,Synchronic,MOVIE,"Two New Orleans paramedics' lives are ripped apart after they encounter a series of horrific deaths linked to a designer drug with bizarre, otherworldly effects.",2019,R,102,"['crime', 'drama', 'horror', 'scifi', 'thriller']",['US'],,tt9016974,6.2,29455.0,13.498,6.3
ts84633,The Promised Neverland,SHOW,"Surrounded by a forest and a gated entrance, the Grace Field House is inhabited by orphans happily living together as one big family, looked after by their ""Mama,"" Isabella. Although they are required to take tests daily, the children are free to spend their time as they see fit, usually playing outside, as long as they do not venture too far from the orphanage — a rule they are expected to follow no matter what. However, all good times must come to an end, as every few months, a child is adopted and sent to live with their new family... never to be heard from again.

However, the three oldest siblings have their suspicions about what is actually happening at the orphanage, and they are about to discover the cruel fate that awaits the children living at Grace Field, including the twisted nature of their beloved Mama.",2019,TV-MA,23,"['animation', 'thriller', 'scifi', 'action', 'drama', 'horror', 'fantasy']",['JP'],2.0,tt8788458,8.3,36018.0,42.367,8.843
tm460124,"Yes, God, Yes",MOVIE,"Alice, a young innocent Catholic girl, is tempted into masturbating after an AOL chat suddenly turns sexual, however is conflicted as the act would be considered a sin.",2020,R,78,"['comedy', 'drama']","['GB', 'US']",,tt8949056,6.1,15155.0,41.666,6.4
ts88379,Dracula,SHOW,"Transylvania, 1897. The blood-drinking Count Dracula is drawing his plans against Victorian London. And be warned: the dead travel fast.",2020,TV-MA,88,"['drama', 'action', 'thriller', 'fantasy', 'horror']",['GB'],1.0,tt9139220,6.8,45971.0,25.177,7.142
tm824398,The Platform,MOVIE,"A mysterious place, an indescribable prison, a deep hole. An unknown number of levels. Two inmates living on each level. A descending platform containing food for all of them. An inhuman fight for survival, but also an opportunity for solidarity.",2019,,95,"['scifi', 'thriller', 'horror', 'european']",['ES'],,tt8228288,7.0,213699.0,47.725,7.003
tm911973,Enola Holmes,MOVIE,"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.",2020,PG-13,123,"['crime', 'drama', 'action']",['US'],,tt7846844,6.6,162511.0,22.461,7.3
ts249891,The Comey Rule,SHOW,"An immersive, behind-the-headlines account of the historically turbulent events surrounding the 2016 presidential election and its aftermath, which divided a nation. This two-part biopic tells the story of two powerful figures, Comey and Trump, whose strikingly different personalities, ethics and loyalties put them on a collision course.",2020,TV-MA,82,"['war', 'drama']",['US'],1.0,tt9174536,7.4,8829.0,9.22,7.5
tm849003,The Old Guard,MOVIE,Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.,2020,R,125,"['fantasy', 'action', 'thriller']",['US'],,tt7556122,6.6,158247.0,20.588,7.2
ts89564,Black Summer,SHOW,"In the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones.",2019,TV-MA,39,"['scifi', 'thriller', 'action', 'drama', 'horror']",['US'],2.0,tt8923854,6.5,29318.0,30.795,7.1
tm845489,His House,MOVIE,"After making a harrowing escape from war-torn South Sudan, a young refugee couple struggle to adjust to their new life in a small English town that has an unspeakable evil lurking beneath the surface.",2020,,93,"['thriller', 'drama', 'horror']",['GB'],,tt8508734,6.5,39988.0,27.065,6.5
tm403709,Marriage Story,MOVIE,"A stage director and an actress struggle through a grueling, coast-to-coast divorce that pushes them to their personal extremes.",2019,R,136,"['drama', 'romance', 'comedy']",['GB'],,tt7653254,7.9,298303.0,28.268,7.8
ts224303,The Daily Life of the Immortal King,SHOW,"As a cultivation genius who has achieved a new realm every two years since he was a year old, Wang Ling is a near-invincible existence with prowess far beyond his control. But now that he’s sixteen, he faces his greatest battle yet – Senior High School. With one challenge after another popping up, his plans for a low-key high school life seem further and further away…",2020,TV-14,19,"['scifi', 'animation', 'comedy', 'action', 'fantasy']",['CN'],2.0,tt11755260,7.2,1331.0,121.132,8.6
tm362198,Scary Stories to Tell in the Dark,MOVIE,"Mill Valley, Pennsylvania, Halloween night, 1968. After playing a joke on a school bully, Stella and her friends decide to sneak into a supposedly haunted house that once belonged to the powerful Bellows family, unleashing dark forces that they will be unable to control.",2019,PG-13,108,"['horror', 'thriller']","['US', 'CA', 'CN']",,tt3387520,6.2,74754.0,36.326,6.5
tm368699,The Devil All the Time,MOVIE,"In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family.",2020,R,138,"['crime', 'drama', 'thriller', 'horror']",['US'],,tt7395114,7.1,122321.0,22.872,7.3
tm828369,Lunana: A Yak in the Classroom,MOVIE,A teacher struggling for inspiration travels to the most remote school in the world. It takes being so far away to understand the importance of his work... and to appreciate the value of yak dung!,2019,,109,"['drama', 'family']","['BT', 'CN']",,tt10189300,7.4,3257.0,6.869,7.4
tm502532,Fantastic Fungi,MOVIE,"Fantastic Fungi is a descriptive time-lapse journey about the magical, mysterious and medicinal world of fungi and their power to heal, sustain and contribute to the regeneration of life on Earth that began 3.5 billion years ago.",2019,,81,['documentation'],['US'],,tt8258074,7.4,8430.0,9.263,7.3
tm417392,The King,MOVIE,"England, 15th century. Hal, a capricious prince who lives among the populace far from court, is forced by circumstances to reluctantly accept the throne and become Henry V.",2019,R,140,"['history', 'war', 'drama', 'romance']","['US', 'AU']",,tt7984766,7.2,124438.0,25.987,7.2
ts219660,Alice in Borderland,SHOW,A group of bored delinquents are transported to a parallel dimension as part of a survival game.,2020,TV-MA,47,"['action', 'drama', 'scifi', 'thriller', 'fantasy']",['JP'],2.0,tt10795658,7.6,49446.0,71.018,8.2
ts57213,The Dark Crystal: Age of Resistance,SHOW,"Return to the world of Thra, where three Gelfling discover the horrifying secret behind the Skeksis' power and set out to ignite the fires of rebellion and save their world.",2019,TV-PG,51,"['scifi', 'family', 'animation', 'fantasy', 'horror', 'drama', 'action']","['US', 'GB']",1.0,tt6905690,8.4,24419.0,23.53,7.8
